table,column,dtype,example
horlacher_per_dataset.csv,alone_n1,float,0.8043613799132644
horlacher_per_dataset.csv,comp_n2,float,0.6840691758726751
horlacher_per_dataset.csv,full_n2,float,0.6890590876054704
horlacher_per_dataset.csv,gain_n2,float,0.0049899117327952824
horlacher_per_dataset.csv,n_n2,int,19935
horlacher_per_dataset.csv,alone_n2,float,0.6837043080850594
incremental_value.csv,check,string,"coef, matched, unconditional"
incremental_value.csv,value,float,1.123752738774869
incremental_value.csv,ci_low,float,1.031783393080872
incremental_value.csv,ci_high,float,1.2254023806104135
incremental_value.csv,n,int,18998
incremental_value.csv,note,string,"within-dataset standardised |delta|, 1-M"
k_sweep.csv,check,string,"contrast, k=3"
k_sweep.csv,value,float,0.03110919966531927
k_sweep.csv,ci_low,float,0.026704110473075124
k_sweep.csv,ci_high,float,0.03546664526556867
k_sweep.csv,n,int,94
k_sweep.csv,note,string,gains 0.0168 -> 0.0479; dinuc larger in 
k_sweep_per_dataset.csv,dataset,string,AATF:K562
k_sweep_per_dataset.csv,gain_gc_k3,float,0.011832524550741796
k_sweep_per_dataset.csv,gain_dn_k3,float,0.041384232402074006
k_sweep_per_dataset.csv,contrast_k3,float,0.02955170785133221
k_sweep_per_dataset.csv,gain_gc_k4,float,0.016446216340686992
k_sweep_per_dataset.csv,gain_dn_k4,float,0.0473171704344062
k_sweep_per_dataset.csv,contrast_k4,float,0.030870954093719205
k_sweep_per_dataset.csv,gain_gc_k5,float,0.014424796088427616
k_sweep_per_dataset.csv,gain_dn_k5,float,0.03795608444916454
k_sweep_per_dataset.csv,contrast_k5,float,0.023531288360736924
k_sweep_per_dataset.csv,gain_gc_k6,float,0.015752186194958995
k_sweep_per_dataset.csv,gain_dn_k6,float,0.05782239865954797
k_sweep_per_dataset.csv,contrast_k6,float,0.042070212464588974
locality_ism.csv,dataset,string,AATF:K562
locality_ism.csv,protein,string,AATF
locality_ism.csv,cell,string,K562
locality_ism.csv,pairs,int,1081
locality_ism.csv,n_windows,int,20
locality_ism.csv,kmer_gini,float,0.29949311779586074
locality_ism.csv,kmer_top10,float,0.2176932570167966
locality_ism.csv,kmer_gini_sd,float,0.035434430152600005
locality_ism.csv,sb_gini,float,0.32819215969947774
locality_ism.csv,sb_top10,float,0.2364903373569734
locality_ism.csv,sb_gini_sd,float,0.044267614695028885
locality_ism.csv,accelerator,string,cuda
locality_ism.csv,seconds,float,22.9
manuscript_constants.csv,name,string,window_size_nt
manuscript_constants.csv,value,int,101
manuscript_constants.csv,source,string,config/params.yaml windows.size
manuscript_orphans.csv,source,empty,
manuscript_orphans.csv,line,empty,
manuscript_orphans.csv,value,empty,
manuscript_orphans.csv,context,empty,
match_quality.csv,check,string,"pairs, gc arm"
match_quality.csv,value,float,456734.0
match_quality.csv,n,int,94
match_quality_per_dataset.csv,dataset,string,AATF:K562
match_quality_per_dataset.csv,protein,string,AATF
match_quality_per_dataset.csv,cell,string,K562
match_quality_per_dataset.csv,arm,string,gc
match_quality_per_dataset.csv,pairs,int,1043
match_quality_per_dataset.csv,gc_gap_median,float,0.029700000000000004
match_quality_per_dataset.csv,gc_gap_p90,float,0.049500000000000086
match_quality_per_dataset.csv,gc_gap_max,float,0.14849999999999997
match_quality_per_dataset.csv,dinuc_l1_median,float,0.54
match_quality_per_dataset.csv,dinuc_l1_p90,float,0.92
match_quality_per_dataset.csv,dinuc_l1_max,float,1.84
matched_four_models.csv,dataset,string,AATF:K562
matched_four_models.csv,composition_auroc,float,0.6370929716120938
matched_four_models.csv,kmer_auroc,float,0.6765842775858514
matched_four_models.csv,pairs,int,1081
matched_four_models.csv,protein,string,AATF
matched_four_models.csv,cell,string,K562
matched_four_models.csv,cnn,float,0.6254256303265298
matched_four_models.csv,splicebert,float,0.7553366918800132
matched_four_models.csv,delta_auroc,float,0.03949130597375761
matching_robustness.csv,check,string,datasets rebuilt
matching_robustness.csv,value,float,12.0
matching_robustness.csv,n,int,72
matching_robustness.csv,note,empty,
matching_robustness_per_dataset.csv,dataset,string,LARP4:K562
matching_robustness_per_dataset.csv,protein,string,LARP4
matching_robustness_per_dataset.csv,cell,string,K562
matching_robustness_per_dataset.csv,algo,string,greedy
matching_robustness_per_dataset.csv,pool_multiple,int,4
matching_robustness_per_dataset.csv,pool_min,int,750
matching_robustness_per_dataset.csv,floor_bound_buckets,int,75
matching_robustness_per_dataset.csv,n_buckets,int,75
matching_robustness_per_dataset.csv,mean_l1,float,0.23865116279069767
matching_robustness_per_dataset.csv,median_l1,float,0.22
matching_robustness_per_dataset.csv,matched,int,430
matching_robustness_per_dataset.csv,subsampled_buckets,int,0
matching_robustness_per_dataset.csv,seconds,float,21.3
matching_robustness_per_dataset.csv,pairs,int,430
matching_robustness_per_dataset.csv,comp,float,0.5748783126014062
matching_robustness_per_dataset.csv,full,float,0.6004867495943753
matching_robustness_per_dataset.csv,gain,float,0.025608436992969108
models_by_protocol.csv,check,string,"fold range, raw AUROC gain, kmer"
models_by_protocol.csv,value,float,5.417293920497092
models_by_protocol.csv,n,float,94.0
models_by_protocol.csv,note,empty,
multidonor_pairs.csv,dataset,string,AATF:K562
multidonor_pairs.csv,donor,string,DGCR8:K562
multidonor_pairs.csv,n,int,54
multidonor_pairs.csv,n_pathogenic,int,15
multidonor_pairs.csv,auroc_floor,float,0.541880341880342
multidonor_pairs.csv,auroc_matched,float,0.541880341880342
multidonor_pairs.csv,gap,float,0.0
multidonor_specificity.csv,panel,string,all usable
multidonor_specificity.csv,estimator,string,mean gap (unadjusted)
multidonor_specificity.csv,n_targets,int,82
multidonor_specificity.csv,n_pairs,int,409
multidonor_specificity.csv,value,float,0.0124492294467123
multidonor_specificity.csv,ci_low,empty,
multidonor_specificity.csv,ci_high,empty,
multidonor_specificity.csv,p,float,0.10417081836837133
multidonor_specificity.csv,wins,float,56.0
multidonor_specificity.csv,note,string,target mean of per-donor gaps
multiplier_variance.csv,check,string,"share of log-multiplier variance, protei"
multiplier_variance.csv,value,float,0.6466359280450376
multiplier_variance.csv,n,int,262
multiplier_variance.csv,note,string,79 levels
multiplier_variance.csv,ci_low,empty,
multiplier_variance.csv,ci_high,empty,
neg2_build.csv,dataset,string,AATF:K562
neg2_build.csv,protein,string,AATF
neg2_build.csv,cell,string,K562
neg2_build.csv,pairs,int,1043
neg2_build.csv,pool_after_exclusion,int,205817
neg2_build.csv,unmatched_positives,int,0
neg2_build.csv,donor_proteins,int,48
neg2_rm_build.csv,dataset,string,AATF:K562
neg2_rm_build.csv,protein,string,AATF
neg2_rm_build.csv,cell,string,K562
neg2_rm_build.csv,pairs,int,1043
neg2_rm_build.csv,pool_after_exclusion,int,205817
neg2_rm_build.csv,unmatched_positives,int,0
neg2_rm_build.csv,donor_proteins,int,48
negative_draws.csv,check,string,datasets
negative_draws.csv,value,float,94.0
negative_draws.csv,ci_low,empty,
negative_draws.csv,ci_high,empty,
negative_draws.csv,n,int,94
negative_draws.csv,note,empty,
negative_draws_per_dataset.csv,dataset,string,AATF:K562
negative_draws_per_dataset.csv,protein,string,AATF
negative_draws_per_dataset.csv,cell,string,K562
negative_draws_per_dataset.csv,gain_seed7,float,0.05085080741904435
negative_draws_per_dataset.csv,gain_seed11,float,0.03651793585322971
negative_draws_per_dataset.csv,gain_seed23,float,0.039749082823075654
negative_draws_per_dataset.csv,gain_seed42,float,0.031201940710521514
negative_draws_per_dataset.csv,gain_seed101,float,0.028952547642181914
negative_set_survey.csv,check,string,methods and benchmarks surveyed
negative_set_survey.csv,value,int,7
negative_set_survey.csv,n,int,7
negative_set_survey.csv,note,empty,
negative_set_survey_per_method.csv,method,string,GraphProt
negative_set_survey_per_method.csv,year,int,2014
negative_set_survey_per_method.csv,kind,string,coordinate
negative_set_survey_per_method.csv,composition_baseline,string,False
negative_set_survey_per_method.csv,url,string,https://pmc.ncbi.nlm.nih.gov/articles/PM
negative_set_survey_per_method.csv,quote,string,we created a set of unbound sites by shu
nested_scale.csv,check,string,"gain, dn arm, cnn, logit, whole_dataset"
nested_scale.csv,value,float,0.08409959283293657
nested_scale.csv,n,int,940
nested_scale.csv,note,empty,
nested_scale_per_dataset.csv,dataset,string,AATF:K562
nested_scale_per_dataset.csv,arm,string,gc
nested_scale_per_dataset.csv,model,string,kmer
nested_scale_per_dataset.csv,scale,string,native
nested_scale_per_dataset.csv,standardisation,string,whole_dataset
nested_scale_per_dataset.csv,comp_auroc,float,0.843218130457444
nested_scale_per_dataset.csv,full_auroc,float,0.859664346798131
nested_scale_per_dataset.csv,gain,float,0.016446216340686992
nested_scale_per_dataset.csv,se,float,0.0036270291740789773
nested_scale_per_dataset.csv,n,int,2086
order_profile.csv,check,string,max |order-2 gain - deep_contrast_per_da
order_profile.csv,value,float,9.974659986866641e-17
order_profile.csv,n,int,94
order_profile.csv,ci_low,empty,
order_profile.csv,ci_high,empty,
order_profile.csv,note,empty,
order_profile_per_dataset.csv,dataset,string,AATF:K562
order_profile_per_dataset.csv,protein,string,AATF
order_profile_per_dataset.csv,cell,string,K562
order_profile_per_dataset.csv,ncol1,int,4
order_profile_per_dataset.csv,kmer_gain1_gc,float,0.05692012402456581
order_profile_per_dataset.csv,comp1_gc,float,0.7985340796378909
order_profile_per_dataset.csv,cnn_gain1_gc,float,0.027380178682887002
order_profile_per_dataset.csv,splicebert_gain1_gc,float,0.06819374747782103
order_profile_per_dataset.csv,ncol2,int,19
order_profile_per_dataset.csv,kmer_gain2_gc,float,0.016446216340686992
order_profile_per_dataset.csv,comp2_gc,float,0.843218130457444
order_profile_per_dataset.csv,cnn_gain2_gc,float,0.00636117696481775
order_profile_per_dataset.csv,splicebert_gain2_gc,float,0.02683184890550061
order_profile_per_dataset.csv,ncol3,int,82
order_profile_per_dataset.csv,kmer_gain3_gc,float,-0.0005662550592958615
order_profile_per_dataset.csv,comp3_gc,float,0.8621766440011436
order_profile_per_dataset.csv,cnn_gain3_gc,float,0.003026155284418963
order_profile_per_dataset.csv,splicebert_gain3_gc,float,0.01334100596682064
order_profile_per_dataset.csv,ncol4,int,337
order_profile_per_dataset.csv,kmer_gain4_gc,float,0.11848795191244366
order_profile_per_dataset.csv,comp4_gc,float,0.8470421905981438
order_profile_per_dataset.csv,cnn_gain4_gc,float,0.0004743305366828876
order_profile_per_dataset.csv,splicebert_gain4_gc,float,0.012677310913555062
order_profile_per_dataset.csv,nrows_gc,int,2086
order_profile_per_dataset.csv,kmer_gain1_dn,float,0.0767401102723777
order_profile_per_dataset.csv,comp1_dn,float,0.6086712632032046
order_profile_per_dataset.csv,cnn_gain1_dn,float,0.006946577885108329
order_profile_per_dataset.csv,splicebert_gain1_dn,float,0.1311668796066272
order_profile_per_dataset.csv,kmer_gain2_dn,float,0.04807707941647865
order_profile_per_dataset.csv,comp2_dn,float,0.6362526218143513
order_profile_per_dataset.csv,cnn_gain2_dn,float,-0.014466510520203979
order_profile_per_dataset.csv,splicebert_gain2_dn,float,0.10133660117015697
order_profile_per_dataset.csv,kmer_gain3_dn,float,-0.000722255834312624
order_profile_per_dataset.csv,comp3_dn,float,0.692233439247074
order_profile_per_dataset.csv,cnn_gain3_dn,float,-0.009998622237093469
order_profile_per_dataset.csv,splicebert_gain3_dn,float,0.046590635833302585
order_profile_per_dataset.csv,kmer_gain4_dn,float,0.2249493180073613
order_profile_per_dataset.csv,comp4_dn,float,0.6823118348122177
order_profile_per_dataset.csv,cnn_gain4_dn,float,-0.008122810875940467
order_profile_per_dataset.csv,splicebert_gain4_dn,float,0.033913505585074444
order_profile_per_dataset.csv,nrows_dn,int,2162
order_profile_per_dataset.csv,kmer_gain1_neg2,float,0.07501454705570343
order_profile_per_dataset.csv,comp1_neg2,float,0.7340012262731316
order_profile_per_dataset.csv,cnn_gain1_neg2,float,0.025562830870828557
order_profile_per_dataset.csv,splicebert_gain1_neg2,float,0.11507157702953263
order_profile_per_dataset.csv,kmer_gain2_neg2,float,0.05085080741904435
order_profile_per_dataset.csv,comp2_neg2,float,0.7559330385007478
order_profile_per_dataset.csv,cnn_gain2_neg2,float,0.00672060184823442
order_profile_per_dataset.csv,splicebert_gain2_neg2,float,0.09071203815970785
order_profile_per_dataset.csv,kmer_gain3_neg2,float,0.001127913892461252
order_profile_per_dataset.csv,comp3_neg2,float,0.8079301447167759
order_profile_per_dataset.csv,cnn_gain3_neg2,float,-0.0018274595095458812
order_profile_per_dataset.csv,splicebert_gain3_neg2,float,0.04528937380095954
order_profile_per_dataset.csv,kmer_gain4_neg2,float,0.1437773073284988
order_profile_per_dataset.csv,comp4_neg2,float,0.803332080095675
order_profile_per_dataset.csv,cnn_gain4_neg2,float,-0.0006912724100495149
order_profile_per_dataset.csv,splicebert_gain4_neg2,float,0.03547918874770306
order_profile_per_dataset.csv,nrows_neg2,int,2086
order_profile_per_dataset.csv,kmer_anchor2_gc,float,0.0164462163406869
order_profile_per_dataset.csv,kmer_anchor3_gc,float,-0.0005662550592958
order_profile_per_dataset.csv,cnn_anchor2_gc,float,0.0063611769648177
order_profile_per_dataset.csv,cnn_anchor3_gc,float,0.0030261552844189
order_profile_per_dataset.csv,splicebert_anchor2_gc,float,0.0268318489055006
order_profile_per_dataset.csv,splicebert_anchor3_gc,float,0.0133410059668206
order_profile_per_dataset.csv,kmer_anchor2_dn,float,0.0480770794164786
order_profile_per_dataset.csv,kmer_anchor3_dn,float,-0.0007222558343126
order_profile_per_dataset.csv,cnn_anchor2_dn,float,-0.0144665105202039
order_profile_per_dataset.csv,cnn_anchor3_dn,float,-0.0099986222370934
order_profile_per_dataset.csv,splicebert_anchor2_dn,float,0.1013366011701569
order_profile_per_dataset.csv,splicebert_anchor3_dn,float,0.0465906358333025
order_profile_per_dataset.csv,kmer_anchor2_neg2,float,0.0508508074190443
order_profile_per_dataset.csv,kmer_anchor3_neg2,float,0.0011279138924612
order_profile_per_dataset.csv,cnn_anchor2_neg2,float,0.0067206018482344
order_profile_per_dataset.csv,cnn_anchor3_neg2,float,-0.0018274595095458
order_profile_per_dataset.csv,splicebert_anchor2_neg2,float,0.0907120381597078
order_profile_per_dataset.csv,splicebert_anchor3_neg2,float,0.0452893738009595
panel_summary.csv,idx,int,21
panel_summary.csv,dataset,string,AATF:K562
panel_summary.csv,protein,string,AATF
panel_summary.csv,cell,string,K562
panel_summary.csv,pairs,int,1081
panel_summary.csv,in_both_arms,string,True
panel_summary.csv,n_variants,int,54
panel_summary.csv,n_windows,int,270
partition_sensitivity.csv,check,string,4-mer contrast under frozen (config/fold
partition_sensitivity.csv,value,float,0.03975093841052303
partition_sensitivity.csv,n,int,94
partition_sensitivity_per_partition.csv,partition,string,frozen (config/folds.tsv)
partition_sensitivity_per_partition.csv,n,int,94
partition_sensitivity_per_partition.csv,gain_gc,float,0.02651309834062755
partition_sensitivity_per_partition.csv,gain_dn,float,0.06626403675115058
partition_sensitivity_per_partition.csv,contrast,float,0.03975093841052303
partition_sensitivity_per_partition.csv,multiplier,float,2.4992943449996705
peak_thresholds.csv,check,string,peak files audited
peak_thresholds.csv,value,float,95.0
peak_thresholds.csv,n,int,95
peak_thresholds.csv,note,empty,
peak_thresholds_per_dataset.csv,dataset,string,AATF:K562
peak_thresholds_per_dataset.csv,accession,string,ENCFF955LYD
peak_thresholds_per_dataset.csv,peaks,int,1090
peak_thresholds_per_dataset.csv,min_log2fc,float,3.00278398671321
peak_thresholds_per_dataset.csv,min_neglog10p,float,3.29457259660276
peak_thresholds_per_dataset.csv,idr_named,int,1090
positional_signal.csv,check,string,datasets measured for positional signal
positional_signal.csv,value,float,94.0
positional_signal.csv,n,int,94
positional_signal_per_dataset.csv,dataset,string,AATF:K562
positional_signal_per_dataset.csv,protein,string,AATF
positional_signal_per_dataset.csv,cell,string,K562
positional_signal_per_dataset.csv,length,int,101
positional_signal_per_dataset.csv,centre,int,50
positional_signal_per_dataset.csv,peak_position,int,26
positional_signal_per_dataset.csv,offset,int,-24
positional_signal_per_dataset.csv,abs_offset,int,24
positional_signal_per_dataset.csv,mi_peak,float,0.027500836473795198
positional_signal_per_dataset.csv,mi_centre,float,0.010985496520836469
positional_signal_per_dataset.csv,mi_mean,float,0.00923771542629052
positional_signal_profile.csv,dataset,string,AATF:K562
positional_signal_profile.csv,position,int,0
positional_signal_profile.csv,mi,float,0.007595701704849245
positive_set_overlap.csv,dataset,string,AATF:K562
positive_set_overlap.csv,protein,string,AATF
positive_set_overlap.csv,cell,string,K562
positive_set_overlap.csv,n_pos_gc,int,1043
positive_set_overlap.csv,n_pos_dn,int,1081
positive_set_overlap.csv,jaccard,float,0.9648473635522664
protocol_baseline_slopes.csv,model,string,kmer
protocol_baseline_slopes.csv,arm,string,gc
protocol_baseline_slopes.csv,slope,float,-0.0646421928328196
protocol_baseline_slopes.csv,p,float,0.019959873232376482
protocol_baseline_slopes.csv,corr_full_comp,float,0.8632552248390652
protocol_baseline_slopes.csv,mechanical_slope,float,-0.00032593255476561633
protocol_baseline_slopes.csv,slope_net_of_mechanism,float,-0.064316260278054
protocol_identification.csv,check,string,kmer/probit/forward
protocol_identification.csv,model,string,kmer
protocol_identification.csv,link,string,probit
protocol_identification.csv,direction,string,forward
protocol_identification.csv,value,float,0.03140189898740726
protocol_identification.csv,slope_source,empty,
protocol_identification.csv,ci_low,empty,
protocol_identification.csv,ci_high,empty,
protocol_or_baseline.csv,check,string,"incremental R2 of the protocol label, gi"
protocol_or_baseline.csv,value,float,0.00999415781342536
protocol_or_baseline.csv,n,empty,
protocol_or_baseline.csv,note,empty,
protocol_or_baseline.csv,ci_low,empty,
protocol_or_baseline.csv,ci_high,empty,
protocol_transport.csv,check,string,datasets
protocol_transport.csv,value,float,94.0
protocol_transport.csv,ci_low,float,94.0
protocol_transport.csv,ci_high,float,94.0
protocol_transport.csv,n,int,94
protocol_transport.csv,note,empty,
protocol_transport_per_dataset.csv,dataset,string,AATF:K562
protocol_transport_per_dataset.csv,protein,string,AATF
protocol_transport_per_dataset.csv,cell,string,K562
protocol_transport_per_dataset.csv,gain_gc_on_gc,float,0.016446216340686992
protocol_transport_per_dataset.csv,model_gc_on_gc,float,0.859664346798131
protocol_transport_per_dataset.csv,gain_gc_on_dn,float,0.040159649346503845
protocol_transport_per_dataset.csv,model_gc_on_dn,float,0.6764122711608551
protocol_transport_per_dataset.csv,gain_gc_on_neg2,float,0.02769869715374096
protocol_transport_per_dataset.csv,model_gc_on_neg2,float,0.7836317356544887
protocol_transport_per_dataset.csv,gain_dn_on_gc,float,0.009485691488432701
protocol_transport_per_dataset.csv,model_dn_on_gc,float,0.8527038219458767
protocol_transport_per_dataset.csv,gain_dn_on_dn,float,0.04807707941647865
protocol_transport_per_dataset.csv,model_dn_on_dn,float,0.6843297012308299
protocol_transport_per_dataset.csv,gain_dn_on_neg2,float,0.026568025525601446
protocol_transport_per_dataset.csv,model_dn_on_neg2,float,0.7825010640263492
protocol_transport_per_dataset.csv,gain_neg2_on_gc,float,0.012191030188932528
protocol_transport_per_dataset.csv,model_neg2_on_gc,float,0.8554091606463765
protocol_transport_per_dataset.csv,gain_neg2_on_dn,float,0.04957379203995316
protocol_transport_per_dataset.csv,model_neg2_on_dn,float,0.6858264138543044
protocol_transport_per_dataset.csv,gain_neg2_on_neg2,float,0.05085080741904435
protocol_transport_per_dataset.csv,model_neg2_on_neg2,float,0.8067838459197921
r1_robustness.csv,check,string,proteins assayed in both cell lines
r1_robustness.csv,value,float,15.0
r1_robustness.csv,ci_low,empty,
r1_robustness.csv,ci_high,empty,
r1_robustness.csv,n,int,15
r1_robustness.csv,note,string,"HepG2 vs K562; separate experiments, sep"
recommendation_works.csv,check,string,"rank agreement, raw, gc vs dn"
recommendation_works.csv,value,float,0.8477621645052921
recommendation_works.csv,ci_low,empty,
recommendation_works.csv,ci_high,empty,
recompute.csv,dataset,string,AATF:K562
recompute.csv,model,string,splicebert
recompute.csv,published,float,0.7553366918800132
recompute.csv,recomputed,float,0.7553366918800132
recompute.csv,abs_diff,float,0.0
recompute.csv,note,empty,
region_annotation.csv,check,string,positives where the recomputed published
region_annotation.csv,value,float,0.0
region_annotation.csv,n,int,468
region_annotation_per_dataset.csv,arm,string,gc
region_annotation_per_dataset.csv,dataset,string,HepG2:AGGF1
region_annotation_per_dataset.csv,rows,int,7516
region_annotation_per_dataset.csv,n_pos,int,3758
region_annotation_per_dataset.csv,n_neg,int,3758
region_annotation_per_dataset.csv,pos_mismatch,int,0
region_annotation_per_dataset.csv,neg_mismatch,int,294
region_annotation_per_dataset.csv,auroc_stored,float,0.5
region_annotation_per_dataset.csv,tv_stored,float,0.0
region_annotation_per_dataset.csv,agree_published,int,7222
region_annotation_per_dataset.csv,none_published,int,0
region_annotation_per_dataset.csv,auroc_published,float,0.5294686219867724
region_annotation_per_dataset.csv,tv_published,float,0.05561468866418312
region_annotation_per_dataset.csv,agree_reversed,int,6331
region_annotation_per_dataset.csv,none_reversed,int,0
region_annotation_per_dataset.csv,auroc_reversed,float,0.5358888442636903
region_annotation_per_dataset.csv,tv_reversed,float,0.05295369877594466
region_annotation_per_dataset.csv,agree_coding_first,int,7038
region_annotation_per_dataset.csv,none_coding_first,int,0
region_annotation_per_dataset.csv,auroc_coding_first,float,0.529497264094537
region_annotation_per_dataset.csv,tv_coding_first,float,0.05561468866418313
region_annotation_per_dataset.csv,agree_majority,int,7189
region_annotation_per_dataset.csv,none_majority,int,0
region_annotation_per_dataset.csv,auroc_majority,float,0.5292111616559146
region_annotation_per_dataset.csv,tv_majority,float,0.05614688664183076
region_asymmetry.csv,check,string,"region-only AUROC, dn arm"
region_asymmetry.csv,value,float,0.5
region_asymmetry.csv,n,int,94
region_asymmetry.csv,note,string,"mean 0.5000, max 0.5000, above 0.70 in 0"
region_asymmetry_per_dataset.csv,dataset,string,AATF:K562
region_asymmetry_per_dataset.csv,protein,string,AATF
region_asymmetry_per_dataset.csv,cell,string,K562
region_asymmetry_per_dataset.csv,region_auroc_dn,float,0.5
region_asymmetry_per_dataset.csv,region_tv_dn,float,0.0
region_asymmetry_per_dataset.csv,region_auroc_gc,float,0.5
region_asymmetry_per_dataset.csv,region_tv_gc,float,0.0
region_asymmetry_per_dataset.csv,region_auroc_neg2,float,0.8049628211268292
region_asymmetry_per_dataset.csv,region_tv_neg2,float,0.4189837008628955
region_asymmetry_per_dataset.csv,region_auroc_built,float,0.5
region_asymmetry_per_dataset.csv,region_tv_built,float,0.0
region_asymmetry_per_dataset.csv,retained_built,float,1.0
region_asymmetry_per_dataset.csv,comp_built,float,0.7400071149580502
region_asymmetry_per_dataset.csv,full_built,float,0.7597515831700907
region_asymmetry_per_dataset.csv,gain_built,float,0.019744468212040567
region_asymmetry_per_dataset.csv,region_auroc_matched,float,0.5371541448222871
region_asymmetry_per_dataset.csv,region_tv_matched,float,0.06731808816629607
region_asymmetry_per_dataset.csv,retained,float,0.5675934803451582
region_asymmetry_per_dataset.csv,comp_matched,float,0.767405805675119
region_asymmetry_per_dataset.csv,full_matched,float,0.7718120805369124
region_asymmetry_per_dataset.csv,gain_matched,float,0.004406274861793458
region_heterogeneity.csv,check,string,"contrast, cds-dominant datasets"
region_heterogeneity.csv,value,float,0.06350699360865657
region_heterogeneity.csv,ci_low,empty,
region_heterogeneity.csv,ci_high,empty,
region_heterogeneity.csv,n,int,24
region_heterogeneity.csv,note,string,see the matching composition row below
region_heterogeneity_per_dataset.csv,dataset,string,AATF:K562
region_heterogeneity_per_dataset.csv,protein,string,AATF
region_heterogeneity_per_dataset.csv,cell,string,K562
region_heterogeneity_per_dataset.csv,pairs,int,1043
region_heterogeneity_per_dataset.csv,auroc_gc,float,0.8514472137217574
region_heterogeneity_per_dataset.csv,auroc_dn,float,0.6765842775858514
region_heterogeneity_per_dataset.csv,cost,float,-0.1748629361359059
region_heterogeneity_per_dataset.csv,composition_auroc_gc,float,0.843218130457444
region_heterogeneity_per_dataset.csv,composition_auroc_dn,float,0.6370929716120938
region_heterogeneity_per_dataset.csv,delta_auroc_gc,float,0.0164462163406869
region_heterogeneity_per_dataset.csv,delta_auroc_dn,float,0.0473043341340333
region_heterogeneity_per_dataset.csv,delta_p_gc,float,5.7781403660421855e-06
region_heterogeneity_per_dataset.csv,delta_p_dn,float,4.2752781470820314e-09
region_heterogeneity_per_dataset.csv,helps_gc,string,True
region_heterogeneity_per_dataset.csv,helps_dn,string,True
region_heterogeneity_per_dataset.csv,contrast,float,0.030858117793346403
region_heterogeneity_per_dataset.csv,total_gain,float,0.0637505504747202
region_heterogeneity_per_dataset.csv,dominant,string,exon_nc
region_heterogeneity_per_dataset.csv,dominant_frac,float,0.47555129434324067
region_heterogeneity_per_dataset.csv,frac_exon_nc,float,0.47555129434324067
region_heterogeneity_per_dataset.csv,frac_intron,float,0.40076701821668265
region_heterogeneity_per_dataset.csv,frac_utr5,float,0.05560882070949185
region_heterogeneity_per_dataset.csv,frac_utr3,float,0.04697986577181208
region_heterogeneity_per_dataset.csv,frac_cds,float,0.02109300095877277
region_matched_neural.csv,check,string,datasets with complete region-matched ne
region_matched_neural.csv,value,float,94.0
region_matched_neural.csv,n,int,94
region_matched_neural.csv,note,empty,
region_matched_neural.csv,ci_low,empty,
region_matched_neural.csv,ci_high,empty,
region_matched_neural_per_dataset.csv,dataset,string,AATF:K562
region_matched_neural_per_dataset.csv,protein,string,AATF
region_matched_neural_per_dataset.csv,cell,string,K562
region_matched_neural_per_dataset.csv,n,int,2086
region_matched_neural_per_dataset.csv,coverage,float,1.0
region_matched_neural_per_dataset.csv,comp_kmer,float,0.7400071149580502
region_matched_neural_per_dataset.csv,full_kmer,float,0.7597515831700907
region_matched_neural_per_dataset.csv,gain_kmer,float,0.019744468212040567
region_matched_neural_per_dataset.csv,published_neg2_kmer,float,0.0508508074190443
region_matched_neural_per_dataset.csv,published_gc_kmer,float,0.0164462163406869
region_matched_neural_per_dataset.csv,published_dn_kmer,float,0.0480770794164786
region_matched_neural_per_dataset.csv,comp_cnn,float,0.7400071149580502
region_matched_neural_per_dataset.csv,full_cnn,float,0.7481304850213586
region_matched_neural_per_dataset.csv,gain_cnn,float,0.008123370063308433
region_matched_neural_per_dataset.csv,published_neg2_cnn,float,0.0067206018482344
region_matched_neural_per_dataset.csv,published_gc_cnn,float,0.0063611769648177
region_matched_neural_per_dataset.csv,published_dn_cnn,float,-0.0144665105202039
region_matched_neural_per_dataset.csv,comp_splicebert,float,0.7400071149580502
region_matched_neural_per_dataset.csv,full_splicebert,float,0.7688833652464635
region_matched_neural_per_dataset.csv,gain_splicebert,float,0.02887625028841334
region_matched_neural_per_dataset.csv,published_neg2_splicebert,float,0.0907120381597078
region_matched_neural_per_dataset.csv,published_gc_splicebert,float,0.0268318489055006
region_matched_neural_per_dataset.csv,published_dn_splicebert,float,0.1013366011701569
rehearsal_binding_dinuc.csv,dataset,string,AATF:K562
rehearsal_binding_dinuc.csv,protein,string,AATF
rehearsal_binding_dinuc.csv,cell,string,K562
rehearsal_binding_dinuc.csv,arm,string,dinuc
rehearsal_binding_dinuc.csv,pairs,int,1081
rehearsal_binding_dinuc.csv,n,int,2162
rehearsal_binding_dinuc.csv,auroc,float,0.6765842775858514
rehearsal_binding_dinuc.csv,ci_low,float,0.6538015097069997
rehearsal_binding_dinuc.csv,ci_high,float,0.6985590124103997
rehearsal_binding_dinuc.csv,composition_auroc,float,0.6370929716120938
rehearsal_binding_dinuc.csv,with_score_auroc,float,0.6843973057461271
rehearsal_binding_dinuc.csv,delta_auroc,float,0.04730433413403334
rehearsal_binding_dinuc.csv,delta_ci_low,float,0.03151818817297578
rehearsal_binding_dinuc.csv,delta_ci_high,float,0.06309048009509091
rehearsal_binding_dinuc.csv,delta_p,float,4.27527814708203e-09
rehearsal_binding_dinuc.csv,helps,string,True
